time,L1_J1,L1_J2,L1_J3,L4_J1,L4_J2,L4_J3
3.9508094787597656,4.306468885288556,-2.1978208581831327,-1.5691602400381854,0.8429714166029829,-1.4688679978536812,-0.8476729378373431
3.957298994064331,4.3046700841742975,-2.2099956043828404,-1.5759407923251343,0.8389408227851571,-1.4915773491849247,-0.8615804431239092
3.9642555713653564,4.305331544265701,-2.229433822091246,-1.5875243699080142,0.8475480705720779,-1.517828997923752,-0.8777919695168481
3.9717490673065186,4.254826429591293,-2.2409774648416705,-1.593889115281654,0.8557763026809733,-1.5388489295607384,-0.8903876102165663
3.97896409034729,4.250854428287664,-2.239405548345907,-1.5918893125706652,0.8639067934394528,-1.6218844170602396,-0.945091625888931
3.9859092235565186,4.287468235367354,-2.2409947937095676,-1.5918876796206964,0.8753872578521563,-1.6278209477441434,-0.9477689832565233
3.9935052394866943,4.280900750719816,-2.2324477683184165,-1.5855689300607696,0.8793256855472331,-1.6748129173951383,-0.97791395388216
4.000419855117798,-0.504873484093121,0.3277630949408004,0.16931508383186672,-2.254419598764927,-4.267639037491319,-3.2190353787877353
4.007331848144531,-0.5584321544652288,0.37841183771776976,0.20107391155751217,-2.2787777005972716,-4.273162825098175,-3.2282057446382577
4.013863563537598,-0.5447229047023072,0.22198497536150907,0.10279300139169029,-2.2160380275515488,-3.983463381240396,-3.0404449178774366
4.02160906791687,-0.4054273343883436,-0.04322754917163882,-0.0638189223213387,-2.232048573907985,-3.4686990405838225,-2.7033705663450327
4.030514717102051,-0.19231862438410374,-0.29781801400563274,-0.2236790488555294,-2.175823763046581,-2.8947392346451264,-2.328053154345242
4.036923170089722,-0.10488855283363635,-0.37017143463434693,-0.26911347371984606,-2.15147220400694,-2.7162591092523303,-2.212571330800619
4.044683933258057,-0.3035015951270218,0.02188651732769109,-0.02280561812922774,-2.5002762617838488,-3.279777136611397,-2.5976895001261817
4.051642656326294,-0.32940949084787297,0.15331079271360243,0.05943679631339538,-2.549956305394552,-3.384286764089393,-2.670321933234465
4.058805465698242,-0.3470662224536899,0.2546267845622079,0.1227862183813509,-2.587491709069056,-3.461020712370427,-2.7250834785644678
4.065267324447632,-0.34243221524591255,0.31003093233110735,0.1571826690223426,-2.6147139872661156,-3.5043973867774496,-2.758349342535255
4.0723958015441895,-0.3530086662013343,0.3406293798419291,0.1759569707194184,-2.6416182775532024,-3.489623092607294,-2.752721604312619
4.079867601394653,-0.37080953198050254,0.3402113210364355,0.17508075063082346,-2.661396645799497,-3.4349768005677785,-2.7209050771832075
4.086948394775391,-0.388364221052811,0.3482114119061366,0.1796289120729272,-2.678940983943053,-3.3920178313284866,-2.6961862992534105
4.094698190689087,-0.40436186025258525,0.36512828470971515,0.1897283359745402,-2.7004653940365984,-3.3584377678526045,-2.678072271985359
4.101616621017456,-0.41524718635057034,0.3811975400427665,0.19931632629801443,-2.7178507717021656,-3.3356443224281858,-2.666742066085047
4.109895467758179,-0.4371541750181177,0.4254594514295788,0.22655968792120088,-2.735271508128623,-3.3415922019524666,-2.675480956754639
4.117106676101685,-0.4673770815470164,0.4786235482890424,0.2594177335003073,-2.6489250718066026,-3.292463851460588,-2.6486136412623464
4.124380826950073,-0.5148471404900883,0.5159288469217163,0.28243791516746575,-2.5944672777765563,-3.267432897326739,-2.636627691873311
4.131206512451172,-0.5416726247603008,0.5411658266913209,0.29804476312545697,-2.5591622885483263,-3.2764676449641694,-2.646411459578349
4.138169765472412,-0.5817163748052916,0.5665808635501517,0.313834133709091,-2.4997851775193354,-3.2845531805817294,-2.65578641770347
4.14547061920166,-0.6156346157573934,0.5988776100531016,0.3339572232532224,-2.454625631004318,-3.2956437981335793,-2.667859353791145
4.1526312828063965,-0.6302677787372115,0.6364861050913727,0.3574718244996783,-2.448258456810064,-3.2967145336530432,-2.6727512812547447
4.1601574420928955,-0.6390468186245741,0.6751839347092787,0.3816918728764224,-2.4588086640821274,-3.2926805938890933,-2.67422197939547
4.167315721511841,-0.6477986440549045,0.7082792008553094,0.4024027781034364,-2.4686650203211453,-3.281687946872659,-2.6708074566966165
4.1740639209747314,-0.6581660729796828,0.7333204737153237,0.4180586791275579,-2.4710821790830018,-3.2653728936870134,-2.663678768189752
4.181082010269165,-0.6723009215216407,0.7561567298398377,0.43233535341592605,-2.466937709676456,-3.2481632118344703,-2.6561161815177377
4.188218116760254,-0.687401370667355,0.7774101463873143,0.4456294727748698,-2.460388185294603,-3.2320017411294106,-2.6492105214847053
4.196302175521851,-0.7066496269461487,0.8034767196408193,0.46195611823187316,-2.453683687522444,-3.2166797520032073,-2.6433913903890387
4.203071594238281,-0.7222364488858789,0.8253831465723674,0.47569229893494913,-2.4500717894150688,-3.206729418745717,-2.640483550012471
4.209913969039917,-0.7393051397128519,0.8516413456462033,0.4922153030689236,-2.4493160116375425,-3.1991060227824293,-2.6389802278049355
4.2170023918151855,-0.760595472915069,0.8780732273040472,0.5088570128138525,-2.4484911250236983,-3.1936941287542524,-2.6392787579594144
4.223802328109741,-0.7840060389942572,0.888655572464122,0.5155003087682222,-2.44807318394494,-3.1912746558542837,-2.6415683794110505
4.23144793510437,-0.8076852044735036,0.9108649542163684,0.5295131953581173,-2.446047818157812,-3.1874756610091888,-2.6430728274178814
4.238116264343262,-0.8253161239727552,0.9276783682595611,0.5401347317625951,-2.4404275255953145,-3.182507473389024,-2.6433427128156084
4.245178937911987,-0.8398508816410359,0.9501918247277554,0.5543520700272496,-2.437523280915154,-3.1760837950774308,-2.642608930478004
4.252513408660889,-0.8560903399946783,0.9684566535849572,0.5659080563470518,-2.4329285701765744,-3.16908238806515,-2.6418852461787683
4.26019287109375,-0.8737785189095709,0.9917773196817431,0.5806551486508278,-2.435165255482471,-3.1644918604830807,-2.642752558838299
4.267412900924683,-0.8933740312488928,1.0080858725566377,0.5909885368111323,-2.4342644075905335,-3.161359594257052,-2.6445470112832927
4.2741029262542725,-0.9110641097095605,1.0252916721158547,0.6018855843131642,-2.435651532527343,-3.161501266203776,-2.648180482724407
4.281345844268799,-0.8922749531455636,0.7662851811609572,0.43812491833285155,-2.4456123946897828,-3.1850908441383314,-2.6681462387582533
4.288942337036133,-0.7843520577300095,0.6021335542826788,0.33586157500596475,-2.4621470806263193,-3.2396825390918886,-2.7100135049978773
4.29569673538208,-0.720854289399588,0.6172386075065391,0.3466641613636633,-2.482628573638709,-3.2982220196270027,-2.753544844329713
4.302464962005615,-0.6728853381540578,0.7204293515070198,0.4128370431574584,-2.500281870705491,-3.353588342930919,-2.7947673734114904
4.308976888656616,-0.6473277526735984,0.7861357490001535,0.455055917276056,-2.5106139845537836,-3.3862478226592447,-2.820374481167619
4.316961288452148,-0.6256713935920266,0.7806293572376617,0.4525499947078217,-2.5182968111258313,-3.4095486373858064,-2.840803935725424
4.324203729629517,-0.6175250444563117,0.743508482635203,0.4299316256412999,-2.5221284180810244,-3.4157696056733364,-2.849108084271775
4.331456184387207,-0.6106624269949698,0.7008019909748946,0.404110490392305,-2.535051705143715,-3.4253438625749175,-2.860021850149482
4.3383283615112305,-0.6095684385480852,0.6960001294520926,0.40210330256328586,-2.5369474734521367,-3.430859127359308,-2.868038679652285
4.345623731613159,-0.6058911633407189,0.7074422724196785,0.41033998601212307,-2.5670469454754823,-3.4262336766693107,-2.8689247994621208
4.35297417640686,-0.6032824043574976,0.7099580055131657,0.41288666958829107,-2.5658324571732023,-3.4490605517313,-2.8881830146656267
